Imbalance settlement period (CET);Imbalance Price [EUR/MWh];Situation;Day-ahead Price [EUR/MWh] ;;;;;;
2020-09-13 03:00:00;20,67333333;Surplus;30,03;OK;0;;;;
2020-09-13 04:00:00;19,50933333;Surplus;27,87;OK;0;;;;
2020-09-13 05:00:00;19,91866667;Surplus;26,97;OK;0;;;;
2020-09-13 06:00:00;21,95733333;Surplus;29,14;OK;0;;;;
2020-09-13 07:00:00;23,78266667;Surplus;29,74;OK;0;;;;
2020-09-13 08:00:00;23,216;Surplus;30,13;OK;0;;;;
2020-09-13 09:00:00;22,43866667;Surplus;30,4;OK;0;;;;
2020-09-13 10:00:00;45,60666667;Deficit;31,15;OK;0;;;;
2020-09-13 11:00:00;45,144;Deficit;31,07;OK;0;;;;
2020-09-13 12:00:00;48,236;Deficit;31,08;OK;0;;;;
2020-09-13 13:00:00;53,04666667;Deficit;32,07;OK;0;;;;
2020-09-13 14:00:00;48,236;Deficit;30,54;OK;0;;;;
2020-09-13 15:00:00;48,236;Deficit;26;OK;0;;;;
2020-09-13 16:00:00;22,192;Surplus;26,8;OK;0;;;;
2020-09-13 17:00:00;23,46266667;Surplus;34,2;OK;0;;;;
2020-09-13 18:00:00;27,06133333;Surplus;40;OK;0;;;;
2020-09-13 19:00:00;33,312;Surplus;48,6;OK;0;;;;
2020-09-13 20:00:00;34,432;Surplus;50,92;OK;0;;;;
2020-09-13 21:00:00;32,548;Surplus;48,08;OK;0;;;;
2020-09-13 22:00:00;28,70266667;Surplus;43,5;OK;0;;;;
2020-09-13 23:00:00;23,08933333;Surplus;36,6;OK;0;;;;
2020-09-14 00:00:00;21,49866667;Balanced;36,04;FALSE;1;;;;
2020-09-14 01:00:00;20,15466667;Surplus;34,34;OK;0;;;;
2020-09-14 02:00:00;18,88933333;Surplus;32,9;OK;0;;;;
2020-09-14 03:00:00;42,232;Deficit;32,35;OK;0;;;;
2020-09-14 04:00:00;39,19466667;Deficit;32,32;OK;0;;;;
2020-09-14 05:00:00;37,92933333;Balanced;36,07;OK;0;;;;
2020-09-14 06:00:00;17,56266667;Surplus;50;OK;0;;;;
2020-09-14 07:00:00;17,92533333;Surplus;58,34;OK;0;;;;
2020-09-14 08:00:00;20,21333333;Surplus;62,05;OK;0;;;;
2020-09-14 09:00:00;21,276;Surplus;55,93;OK;0;;;;
2020-09-14 10:00:00;18,77466667;Surplus;50,88;OK;0;;;;
2020-09-14 11:00:00;43,69466667;Deficit;46,86;FALSE;1;;;;
2020-09-14 12:00:00;43,708;Deficit;42,9;OK;0;;;;
2020-09-14 13:00:00;45,1;Deficit;43,72;OK;0;;;;
2020-09-14 14:00:00;42,948;Deficit;44,49;FALSE;1;;;;
2020-09-14 15:00:00;15,67066667;Surplus;47,08;OK;0;;;;
2020-09-14 16:00:00;16,15333333;Surplus;52,42;OK;0;;;;
2020-09-14 17:00:00;20,61333333;Surplus;66,4;OK;0;;;;
2020-09-14 18:00:00;24,108;Surplus;74,84;OK;0;;;;
2020-09-14 19:00:00;29,29066667;Surplus;84,36;OK;0;;;;
2020-09-14 20:00:00;30,68933333;Surplus;84,35;OK;0;;;;
2020-09-14 21:00:00;28,97866667;Surplus;66,32;OK;0;;;;
2020-09-14 22:00:00;26,21733333;Surplus;54,01;OK;0;;;;
2020-09-14 23:00:00;22,05866667;Surplus;45,18;OK;0;;;;
2019-09-15 00:00:00;21,72133333;Surplus;34,5053;OK;0;;;;
2019-09-15 01:00:00;48,292;Deficit;31,16;OK;0;;;;
2019-09-15 02:00:00;46,26666667;Deficit;33,82;OK;0;;;;
2019-09-15 03:00:00;45,49466667;Deficit;23,829;OK;0;;;;
2019-09-15 04:00:00;45,452;Deficit;33,44;OK;0;;;;
2019-09-15 05:00:00;50,72666667;Deficit;15,3596;OK;0;;;;
2019-09-15 06:00:00;68,132;Deficit;34,96;OK;0;;;;
2019-09-15 07:00:00;77,48666667;Deficit;30,78;OK;0;;;;
2019-09-15 08:00:00;81,92266667;Deficit;18,396;OK;0;;;;
2019-09-15 09:00:00;33,70933333;Surplus;33,44;FALSE;1;;;;
2019-09-15 10:00:00;71,55333333;Deficit;32,0795;OK;0;;;;
2019-09-15 11:00:00;65,90133333;Deficit;36,3968;OK;0;;;;
2019-09-15 12:00:00;59,648;Deficit;34,3655;OK;0;;;;
2019-09-15 13:00:00;58,69466667;Deficit;35,3534;OK;0;;;;
2019-09-15 14:00:00;62,56666667;Deficit;34,637;OK;0;;;;
2019-09-15 15:00:00;30,25066667;Surplus;32,1813;OK;0;;;;
2019-09-15 16:00:00;36,27733333;Surplus;34,96;FALSE;1;;;;
2019-09-15 17:00:00;46,252;Surplus;40,1774;FALSE;1;;;;
2019-09-15 18:00:00;45,10666667;Surplus;37,5562;FALSE;1;;;;
2019-09-15 19:00:00;50,844;Surplus;47,727;FALSE;1;;;;
2019-09-15 20:00:00;50,83866667;Surplus;51,7;OK;0;;;;
2019-09-15 21:00:00;39,97066667;Surplus;52,5822;OK;0;;;;
2019-09-15 22:00:00;32,552;Surplus;46,28;OK;0;;;;
2019-09-15 23:00:00;63,53733333;Deficit;51,04;OK;0;;;;
2019-09-16 00:00:00;59,17333333;Deficit;37,774;OK;0;;;;
2019-09-16 01:00:00;57,44266667;Deficit;37,06;OK;0;;;;
2019-09-16 02:00:00;54,05466667;Deficit;38,3768;OK;0;;;;
2019-09-16 03:00:00;51,51733333;Deficit;38,3376;OK;0;;;;
2019-09-16 04:00:00;51,38533333;Deficit;28,9085;OK;0;;;;
2019-09-16 05:00:00;55,65066667;Deficit;33,6432;OK;0;;;;
2019-09-16 06:00:00;72,376;Deficit;36,4722;OK;0;;;;
2019-09-16 07:00:00;100,6853333;Deficit;42,9744;OK;0;;;;
2019-09-16 08:00:00;110,9413333;Deficit;48,3296;OK;0;;;;
2019-09-16 09:00:00;101,7506667;Deficit;50,7365;OK;0;;;;
2019-09-16 10:00:00;88,16;Deficit;45,9073;OK;0;;;;
2019-09-16 11:00:00;82,108;Deficit;52,176;OK;0;;;;
2019-09-16 12:00:00;74,34666667;Deficit;50,05;OK;0;;;;
2019-09-16 13:00:00;73,95733333;Deficit;48;OK;0;;;;
2019-09-16 14:00:00;76,22266667;Deficit;46,369;OK;0;;;;
2019-09-16 15:00:00;82,54933333;Deficit;45,188;OK;0;;;;
2019-09-16 16:00:00;93,75466667;Deficit;50,6;OK;0;;;;
2019-09-16 17:00:00;109,8133333;Deficit;85,529;OK;0;;;;
2019-09-16 18:00:00;63,27866667;Surplus;74,003;OK;0;;;;
2019-09-16 19:00:00;98,27066667;Surplus;86,02;FALSE;1;;;;
2019-09-16 20:00:00;89,30266667;Surplus;141,0282;OK;0;;;;
2019-09-16 21:00:00;46,81466667;Surplus;68,463;OK;0;;;;
2019-09-16 22:00:00;38,23333333;Surplus;49,779;OK;0;;;;
2019-09-16 23:00:00;72,43466667;Deficit;47,2145;OK;0;;;;
2019-09-17 00:00:00;30,20533333;Surplus;39,0663;OK;0;;;;
2019-09-17 01:00:00;27,90266667;Surplus;43,0008;OK;0;;;;
2019-09-17 02:00:00;27,18;Surplus;31,188;OK;0;;;;
2019-09-17 03:00:00;25,98666667;Surplus;32,7294;OK;0;;;;
2019-09-17 04:00:00;26,51733333;Surplus;29,832;OK;0;;;;
2019-09-17 05:00:00;27,93333333;Surplus;33,222;OK;0;;;;
2019-09-17 06:00:00;36,148;Surplus;40,3128;OK;0;;;;
2019-09-17 07:00:00;44,92933333;Surplus;41,0265;FALSE;1;;;;
2019-09-17 08:00:00;50,83466667;Surplus;49,2184;FALSE;1;;;;
2019-09-17 09:00:00;45,2;Surplus;46,1218;OK;0;;;;
2019-09-17 10:00:00;39,324;Surplus;50,3712;OK;0;;;;
2019-09-17 11:00:00;36,12266667;Surplus;48,3456;OK;0;;;;
2019-09-17 12:00:00;33,14666667;Surplus;43,692;OK;0;;;;
2019-09-17 13:00:00;33,14666667;Surplus;39,0915;OK;0;;;;
2019-09-17 14:00:00;34,71866667;Surplus;42,2556;OK;0;;;;
2019-09-17 15:00:00;75,936;Deficit;41,76;OK;0;;;;
2019-09-17 16:00:00;81,32133333;Deficit;48,45;OK;0;;;;
2019-09-17 17:00:00;36,16;Surplus;43,4505;OK;0;;;;
2019-09-17 18:00:00;38,20933333;Surplus;53,9;OK;0;;;;
2019-09-17 19:00:00;41,17333333;Surplus;49,28;OK;0;;;;
2019-09-17 20:00:00;36,28;Surplus;59,7492;OK;0;;;;
2019-09-17 21:00:00;31,32666667;Surplus;52,2;OK;0;;;;
2019-09-17 22:00:00;29,392;Surplus;52,8858;OK;0;;;;
2019-09-17 23:00:00;26,62533333;Surplus;39,9573;OK;0;;;;
2019-09-18 00:00:00;21,87733333;Surplus;43,89;OK;0;;;;
2019-09-18 01:00:00;22,33466667;Surplus;38,4705;OK;0;;;;
2019-09-18 02:00:00;21,08666667;Surplus;34,584;OK;0;;;;
2019-09-18 03:00:00;21,08133333;Surplus;33,222;OK;0;;;;
2019-09-18 04:00:00;20,84;Surplus;33,9;OK;0;;;;
2019-09-18 05:00:00;22,03866667;Surplus;38,4258;OK;0;;;;
2019-09-18 06:00:00;28,928;Surplus;42,1784;OK;0;;;;
2019-09-18 07:00:00;32,32666667;Surplus;53,8835;OK;0;;;;
2019-09-18 08:00:00;83,936;Deficit;46,895;OK;0;;;;
2019-09-18 09:00:00;76,51333333;Deficit;51,576;OK;0;;;;
2019-09-18 10:00:00;75,52666667;Deficit;63,61;OK;0;;;;
2019-09-18 11:00:00;73,17866667;Deficit;47,576;OK;0;;;;
2019-09-18 12:00:00;70,30933333;Deficit;54,7124;OK;0;;;;
2019-09-18 13:00:00;70,12666667;Deficit;48,1134;OK;0;;;;
2019-09-18 14:00:00;70,91466667;Deficit;50,5455;OK;0;;;;
2019-09-18 15:00:00;30,26;Surplus;53,5959;OK;0;;;;
2019-09-18 16:00:00;32,544;Surplus;55,7229;OK;0;;;;
2019-09-18 17:00:00;34,008;Surplus;63,7;OK;0;;;;
2019-09-18 18:00:00;40,07733333;Surplus;57,392;OK;0;;;;
2019-09-18 19:00:00;48,11733333;Surplus;58,1446;OK;0;;;;
2019-09-18 20:00:00;39,43866667;Surplus;65,7616;OK;0;;;;
2019-09-18 21:00:00;32,116;Surplus;59,1573;OK;0;;;;
2019-09-18 22:00:00;26,48666667;Surplus;60,39;OK;0;;;;
2019-09-18 23:00:00;22,93066667;Surplus;44,3688;OK;0;;;;
2019-09-19 00:00:00;22,93066667;Surplus;49,1014;OK;0;;;;
2019-09-19 01:00:00;49,48133333;Deficit;47,821;OK;0;;;;
2019-09-19 02:00:00;48,86133333;Deficit;39,7943;OK;0;;;;
2019-09-19 03:00:00;48,53866667;Deficit;33,573;OK;0;;;;
2019-09-19 04:00:00;48,10266667;Deficit;32,129;OK;0;;;;
2019-09-19 05:00:00;51,90133333;Deficit;40,5072;OK;0;;;;
2019-09-19 06:00:00;61,312;Deficit;43,059;OK;0;;;;
2019-09-19 07:00:00;69,872;Deficit;49,2324;OK;0;;;;
2019-09-19 08:00:00;76,84533333;Deficit;63,602;OK;0;;;;
2019-09-19 09:00:00;31,82133333;Surplus;48,06;OK;0;;;;
2019-09-19 10:00:00;27,48666667;Surplus;45,76;OK;0;;;;
2019-09-19 11:00:00;24,46666667;Surplus;46,6576;OK;0;;;;
2019-09-19 12:00:00;27,54133333;Balanced;52,8768;FALSE;1;;;;
2019-09-19 13:00:00;61,984;Deficit;51,796;OK;0;;;;
2019-09-19 14:00:00;60,38133333;Deficit;53,485;OK;0;;;;
2019-09-19 15:00:00;61,972;Deficit;52,69;OK;0;;;;
2019-09-19 16:00:00;64,67066667;Deficit;45,1492;OK;0;;;;
2019-09-19 17:00:00;28,63866667;Surplus;58,4928;OK;0;;;;
2019-09-19 18:00:00;74,65733333;Deficit;54,23;OK;0;;;;
2019-09-19 19:00:00;33,88933333;Surplus;46,729;OK;0;;;;
2019-09-19 20:00:00;31,39866667;Surplus;59,3201;OK;0;;;;
2019-09-19 21:00:00;28,22266667;Surplus;51,592;OK;0;;;;
2019-09-19 22:00:00;24,292;Surplus;51,8481;OK;0;;;;
2019-09-19 23:00:00;22,31466667;Surplus;49,98;OK;0;;;;
2019-09-20 00:00:00;21,14;Surplus;44,436;OK;0;;;;
2019-09-20 01:00:00;46,48533333;Deficit;43,4562;OK;0;;;;
2019-09-20 02:00:00;46,908;Deficit;38,79;OK;0;;;;
2019-09-20 03:00:00;44,85466667;Deficit;33,064;OK;0;;;;
2019-09-20 04:00:00;43,968;Deficit;36,9861;OK;0;;;;
2019-09-20 05:00:00;43,25066667;Deficit;38,634;OK;0;;;;
2019-09-20 06:00:00;45,03733333;Deficit;43,6597;OK;0;;;;
2019-09-20 07:00:00;52,06933333;Deficit;53,76;FALSE;1;;;;
2019-09-20 08:00:00;23,96666667;Surplus;59,5114;OK;0;;;;
2019-09-20 09:00:00;22,64666667;Surplus;68,1984;OK;0;;;;
2019-09-20 10:00:00;21,13333333;Surplus;62,1456;OK;0;;;;
2019-09-20 11:00:00;21,14533333;Surplus;48,76;OK;0;;;;
2019-09-20 12:00:00;50,48;Deficit;49,3038;OK;0;;;;
2019-09-20 13:00:00;49,34;Deficit;38;OK;0;;;;
2019-09-20 14:00:00;49,34;Deficit;49;OK;0;;;;
2019-09-20 15:00:00;49,62133333;Deficit;50,7211;FALSE;1;;;;
2019-09-20 16:00:00;49,60666667;Deficit;48,95;OK;0;;;;
2019-09-20 17:00:00;24,53333333;Surplus;45,65;OK;0;;;;
2019-09-20 18:00:00;32,07066667;Surplus;45,7396;OK;0;;;;
2019-09-20 19:00:00;34,52666667;Surplus;62,5977;OK;0;;;;
2019-09-20 20:00:00;34,98666667;Surplus;62,8936;OK;0;;;;
2019-09-20 21:00:00;29,372;Surplus;58,2528;OK;0;;;;
2019-09-20 22:00:00;27,86533333;Surplus;46,75;OK;0;;;;
2019-09-20 23:00:00;25,976;Surplus;39,01;OK;0;;;;
2019-09-21 00:00:00;23,19466667;Surplus;41,287;OK;0;;;;
2019-09-21 01:00:00;22,19466667;Surplus;46,8468;OK;0;;;;
2019-09-21 02:00:00;21,31466667;Surplus;35,073;OK;0;;;;
2019-09-21 03:00:00;20,736;Surplus;37,758;OK;0;;;;
2019-09-21 04:00:00;48,11733333;Deficit;36,9748;OK;0;;;;
2019-09-21 05:00:00;48,10266667;Deficit;38,1792;OK;0;;;;
2019-09-21 06:00:00;48,94533333;Deficit;36,711;OK;0;;;;
2019-09-21 07:00:00;48,524;Deficit;40,489;OK;0;;;;
2019-09-21 08:00:00;49,29866667;Deficit;37,26;OK;0;;;;
2019-09-21 09:00:00;51,68933333;Deficit;37,8348;OK;0;;;;
2019-09-21 10:00:00;48,10266667;Deficit;43,7;OK;0;;;;
2019-09-21 11:00:00;49,27066667;Deficit;39,9;OK;0;;;;
2019-09-21 12:00:00;21,86266667;Surplus;44,65;OK;0;;;;
2019-09-21 13:00:00;45,79466667;Deficit;46,075;FALSE;1;;;;
2019-09-21 14:00:00;46,00533333;Deficit;33,12;OK;0;;;;
2019-09-21 15:00:00;46,344;Deficit;35,328;OK;0;;;;
2019-09-21 16:00:00;48,10266667;Deficit;32,385;OK;0;;;;
2019-09-21 17:00:00;53,88266667;Deficit;31,7115;OK;0;;;;
2019-09-21 18:00:00;28,01066667;Surplus;44,016;OK;0;;;;
2019-09-21 19:00:00;31,164;Surplus;41,4674;OK;0;;;;
2019-09-21 20:00:00;73,01066667;Deficit;56,05;OK;0;;;;
2019-09-21 21:00:00;68,272;Deficit;50,05;OK;0;;;;
2019-09-21 22:00:00;63,23733333;Deficit;47,5358;OK;0;;;;
2019-09-21 23:00:00;23,55733333;Surplus;35,64;OK;0;;;;
2019-09-22 00:00:00;24,55066667;Surplus;40,5801;OK;0;;;;
2019-09-22 01:00:00;24,93066667;Surplus;40,85;OK;0;;;;
2019-09-22 02:00:00;50,072;Deficit;35,867;OK;0;;;;
2019-09-22 03:00:00;49,988;Deficit;35,7771;OK;0;;;;
2019-09-22 04:00:00;50,732;Deficit;37,6124;OK;0;;;;
2019-09-22 05:00:00;25,98666667;Surplus;34,7668;OK;0;;;;
2019-09-22 06:00:00;72,79066667;Deficit;31,5317;OK;0;;;;
2019-09-22 07:00:00;102,9426667;Deficit;33,2472;OK;0;;;;
2019-09-22 08:00:00;117,5146667;Deficit;35,3414;OK;0;;;;
2019-09-22 09:00:00;101,396;Deficit;41,472;OK;0;;;;
2019-09-22 10:00:00;78,63733333;Deficit;38,556;OK;0;;;;
2019-09-22 11:00:00;74,60133333;Deficit;48,9504;OK;0;;;;
2019-09-22 12:00:00;70,29733333;Deficit;42,84;OK;0;;;;
2019-09-22 13:00:00;27,42133333;Surplus;49,0529;OK;0;;;;
2019-09-22 14:00:00;65,92266667;Deficit;44,1;OK;0;;;;
2019-09-22 15:00:00;72,02666667;Deficit;39,16;OK;0;;;;
2019-09-22 16:00:00;78,764;Deficit;39,7578;OK;0;;;;
2019-09-22 17:00:00;39,18133333;Surplus;38,4;FALSE;1;;;;
2019-09-22 18:00:00;104,56;Deficit;38,9582;OK;0;;;;
2019-09-22 19:00:00;166,6666667;Deficit;48,0415;OK;0;;;;
2019-09-22 20:00:00;128,6746667;Deficit;57,76;OK;0;;;;
2019-09-22 21:00:00;37,68666667;Surplus;54,945;OK;0;;;;
2019-09-22 22:00:00;32,95466667;Surplus;50,4801;OK;0;;;;
2019-09-22 23:00:00;69,00266667;Deficit;40,4292;OK;0;;;;
2019-09-23 00:00:00;26,56266667;Surplus;34,085;OK;0;;;;
2019-09-23 01:00:00;25,85066667;Surplus;38,6136;OK;0;;;;
2019-09-23 02:00:00;25,19333333;Surplus;30,4385;OK;0;;;;
2019-09-23 03:00:00;24,50533333;Surplus;25,4618;OK;0;;;;
2019-09-23 04:00:00;24,75866667;Surplus;24,037;FALSE;1;;;;
2019-09-23 05:00:00;62,17733333;Deficit;27,384;OK;0;;;;
2019-09-23 06:00:00;74,58133333;Deficit;32,8016;OK;0;;;;
2019-09-23 07:00:00;97,136;Deficit;46;OK;0;;;;
2019-09-23 08:00:00;102,9106667;Deficit;51,1483;OK;0;;;;
2019-09-23 09:00:00;87,084;Deficit;53,578;OK;0;;;;
2019-09-23 10:00:00;75,89066667;Deficit;65,0468;OK;0;;;;
2019-09-23 11:00:00;73,16;Deficit;53,0448;OK;0;;;;
2019-09-23 12:00:00;67,89466667;Deficit;69,72;FALSE;1;;;;
2019-09-23 13:00:00;67,54133333;Deficit;80,7405;FALSE;1;;;;
2019-09-23 14:00:00;65,02133333;Deficit;73,0914;FALSE;1;;;;
2019-09-23 15:00:00;29,15733333;Surplus;63,712;OK;0;;;;
2019-09-23 16:00:00;75,93466667;Deficit;56,1288;OK;0;;;;
2019-09-23 17:00:00;82,95866667;Deficit;60,4464;OK;0;;;;
2019-09-23 18:00:00;98,56;Deficit;58,8;OK;0;;;;
2019-09-23 19:00:00;119,764;Deficit;55,4592;OK;0;;;;
2019-09-23 20:00:00;94,20266667;Deficit;71,2595;OK;0;;;;
2019-09-23 21:00:00;33,472;Surplus;50,312;OK;0;;;;
2019-09-23 22:00:00;30,64266667;Surplus;43,747;OK;0;;;;
2019-09-23 23:00:00;59,43066667;Deficit;54,28;OK;0;;;;
2019-09-24 00:00:00;61,26266667;Deficit;38,95;OK;0;;;;
2019-09-24 01:00:00;24,78933333;Deficit;37,9905;FALSE;1;;;;
2019-09-24 02:00:00;55,912;Deficit;32,0112;OK;0;;;;
2019-09-24 03:00:00;54,13733333;Deficit;33,4712;OK;0;;;;
2019-09-24 04:00:00;54,08133333;Deficit;37,1925;OK;0;;;;
2019-09-24 05:00:00;58,85466667;Deficit;38,367;OK;0;;;;
2019-09-24 06:00:00;73,10266667;Deficit;37,9478;OK;0;;;;
2019-09-24 07:00:00;74,91866667;Deficit;52,3978;OK;0;;;;
2019-09-24 08:00:00;80,636;Deficit;52,7877;OK;0;;;;
2019-09-24 09:00:00;76,38266667;Deficit;69;OK;0;;;;
2019-09-24 10:00:00;71,136;Deficit;60,03;OK;0;;;;
2019-09-24 11:00:00;75,61733333;Deficit;62,9889;OK;0;;;;
2019-09-24 12:00:00;69,89866667;Deficit;55,25;OK;0;;;;
2019-09-24 13:00:00;31,31733333;Surplus;41,0246;OK;0;;;;
2019-09-24 14:00:00;30,77466667;Surplus;41,004;OK;0;;;;
2019-09-24 15:00:00;71,66666667;Deficit;49,02;OK;0;;;;
2019-09-24 16:00:00;73,132;Deficit;65,778;OK;0;;;;
2019-09-24 17:00:00;77,34133333;Deficit;57,381;OK;0;;;;
2019-09-24 18:00:00;34,05066667;Surplus;60,249;OK;0;;;;
2019-09-24 19:00:00;85,63466667;Deficit;62,4921;OK;0;;;;
2019-09-24 20:00:00;75,74933333;Deficit;64,8933;OK;0;;;;
2019-09-24 21:00:00;71,66666667;Deficit;62,5008;OK;0;;;;
2019-09-24 22:00:00;63,36;Deficit;59,22;OK;0;;;;
2019-09-24 23:00:00;54,208;Deficit;52,6272;OK;0;;;;
2019-09-25 00:00:00;49,37866667;Deficit;45,243;OK;0;;;;
2019-09-25 01:00:00;48;Deficit;39,2275;OK;0;;;;
2019-09-25 02:00:00;46,45066667;Deficit;39,6198;OK;0;;;;
2019-09-25 03:00:00;43,66133333;Deficit;33,7478;OK;0;;;;
2019-09-25 04:00:00;46,35066667;Deficit;32,7426;OK;0;;;;
2019-09-25 05:00:00;53,236;Deficit;33,7727;OK;0;;;;
2019-09-25 06:00:00;30,13466667;Balanced;47,32;FALSE;1;;;;
2019-09-25 07:00:00;31,37866667;Surplus;121,5405;OK;0;;;;
2019-09-25 08:00:00;32,54266667;Surplus;77,4688;OK;0;;;;
2019-09-25 09:00:00;75,652;Deficit;60,008;OK;0;;;;
2019-09-25 10:00:00;71,77866667;Deficit;58,3524;OK;0;;;;
2019-09-25 11:00:00;71,68133333;Deficit;72,0576;FALSE;1;;;;
2019-09-25 12:00:00;66,17466667;Deficit;58,681;OK;0;;;;
2019-09-25 13:00:00;67,584;Deficit;82,767;FALSE;1;;;;
2019-09-25 14:00:00;68,18933333;Deficit;73,9704;FALSE;1;;;;
2019-09-25 15:00:00;70,4;Deficit;68,698;OK;0;;;;
2019-09-25 16:00:00;71,66666667;Deficit;57,482;OK;0;;;;
2019-09-25 17:00:00;70,54133333;Deficit;71,3916;FALSE;1;;;;
2019-09-25 18:00:00;32,54266667;Surplus;84,1401;OK;0;;;;
2019-09-25 19:00:00;40,77333333;Surplus;63,36;OK;0;;;;
2019-09-25 20:00:00;33,152;Surplus;89,0801;OK;0;;;;
2019-09-25 21:00:00;28,74133333;Surplus;65,5382;OK;0;;;;
2019-09-25 22:00:00;25,34933333;Surplus;69,6918;OK;0;;;;
2019-09-25 23:00:00;21,17466667;Surplus;46,5;OK;0;;;;
2019-09-26 00:00:00;20,12533333;Surplus;35,26;OK;0;;;;
2019-09-26 01:00:00;19,26933333;Surplus;34,9435;OK;0;;;;
2019-09-26 02:00:00;17,524;Surplus;34,6494;OK;0;;;;
2019-09-26 03:00:00;16,41866667;Surplus;34,2345;OK;0;;;;
2019-09-26 04:00:00;18,84933333;Surplus;37,7184;OK;0;;;;
2019-09-26 05:00:00;20,992;Surplus;32,226;OK;0;;;;
2019-09-26 06:00:00;27,752;Surplus;43,46;OK;0;;;;
2019-09-26 07:00:00;73,144;Deficit;45,36;OK;0;;;;
2019-09-26 08:00:00;75,00133333;Deficit;66,405;OK;0;;;;
2019-09-26 09:00:00;70,816;Deficit;52;OK;0;;;;
2019-09-26 10:00:00;68,392;Deficit;63,9;OK;0;;;;
2019-09-26 11:00:00;68,70133333;Deficit;60,9609;OK;0;;;;
2019-09-26 12:00:00;67,79466667;Deficit;59,2388;OK;0;;;;
2019-09-26 13:00:00;27,61066667;Surplus;57,9212;OK;0;;;;
2019-09-26 14:00:00;23,24666667;Surplus;46,1648;OK;0;;;;
2019-09-26 15:00:00;20,78933333;Surplus;39,8277;OK;0;;;;
2019-09-26 16:00:00;23,45066667;Surplus;50,76;OK;0;;;;
2019-09-26 17:00:00;64,39866667;Deficit;63,36;OK;0;;;;
2019-09-26 18:00:00;71,74933333;Deficit;53,4519;OK;0;;;;
2019-09-26 19:00:00;31,98666667;Surplus;68,502;OK;0;;;;
2019-09-26 20:00:00;33,068;Surplus;76,77;OK;0;;;;
2019-09-26 21:00:00;31,348;Surplus;70,8225;OK;0;;;;
2019-09-26 22:00:00;27,14533333;Surplus;62,98;OK;0;;;;
2019-09-26 23:00:00;24,428;Surplus;50,0682;OK;0;;;;
2019-09-27 00:00:00;46,20933333;Deficit;43,2357;OK;0;;;;
2019-09-27 01:00:00;40,24533333;Deficit;39,3518;OK;0;;;;
2019-09-27 02:00:00;36,69333333;Deficit;38,8696;FALSE;1;;;;
2019-09-27 03:00:00;15,876;Surplus;41,6493;OK;0;;;;
2019-09-27 04:00:00;33,56;Deficit;41,58;FALSE;1;;;;
2019-09-27 05:00:00;16,232;Surplus;34,86;OK;0;;;;
2019-09-27 06:00:00;37,89066667;Deficit;43,3246;FALSE;1;;;;
2019-09-27 07:00:00;19,25066667;Surplus;57,1115;OK;0;;;;
2019-09-27 08:00:00;23,952;Surplus;69,8788;OK;0;;;;
2019-09-27 09:00:00;24,88266667;Balanced;63,228;FALSE;1;;;;
2019-09-27 10:00:00;53,54666667;Deficit;71;FALSE;1;;;;
2019-09-27 11:00:00;23,01733333;Surplus;57,12;OK;0;;;;
2019-09-27 12:00:00;20,57333333;Surplus;60,002;OK;0;;;;
2019-09-27 13:00:00;19,33466667;Surplus;46,92;OK;0;;;;
2019-09-27 14:00:00;40,70666667;Deficit;41,82;FALSE;1;;;;
2019-09-27 15:00:00;39,32533333;Deficit;55,2188;FALSE;1;;;;
2019-09-27 16:00:00;39,78533333;Deficit;56,868;FALSE;1;;;;
2019-09-27 17:00:00;46,48;Deficit;57,48;FALSE;1;;;;
2019-09-27 18:00:00;23,83866667;Surplus;71,6166;OK;0;;;;
2019-09-27 19:00:00;27,46;Surplus;70,2556;OK;0;;;;
2019-09-27 20:00:00;25,996;Surplus;78,795;OK;0;;;;
2019-09-27 21:00:00;23,79866667;Surplus;65,9032;OK;0;;;;
2019-09-27 22:00:00;44,932;Deficit;72,04;FALSE;1;;;;
2019-09-27 23:00:00;39,91733333;Deficit;54,6;FALSE;1;;;;
2019-09-28 00:00:00;7,042666667;Deficit;45,36;FALSE;1;;;;
2019-09-28 01:00:00;28,05733333;Deficit;49,8;FALSE;1;;;;
2019-09-28 02:00:00;25,34;Deficit;56;FALSE;1;;;;
2019-09-28 03:00:00;17,25333333;Deficit;40,4096;FALSE;1;;;;
2019-09-28 04:00:00;7,244;Surplus;46,011;OK;0;;;;
2019-09-28 05:00:00;8,686666667;Surplus;41,0824;OK;0;;;;
2019-09-28 06:00:00;10,78133333;Surplus;42,1916;OK;0;;;;
2019-09-28 07:00:00;13,09866667;Surplus;49,9576;OK;0;;;;
2019-09-28 08:00:00;16,36533333;Surplus;53,5869;OK;0;;;;
2019-09-28 09:00:00;45,072;Deficit;48,8;FALSE;1;;;;
2019-09-28 10:00:00;46,46666667;Deficit;56,928;FALSE;1;;;;
2019-09-28 11:00:00;47,77333333;Deficit;44,52;OK;0;;;;
2019-09-28 12:00:00;46,84666667;Deficit;39,9504;OK;0;;;;
2019-09-28 13:00:00;42,41333333;Deficit;34,4736;OK;0;;;;
2019-09-28 14:00:00;45,05733333;Deficit;34,6608;OK;0;;;;
2019-09-28 15:00:00;45,088;Deficit;31,2;OK;0;;;;
2019-09-28 16:00:00;43,692;Deficit;37,6295;OK;0;;;;
2019-09-28 17:00:00;49,34;Deficit;45,0252;OK;0;;;;
2019-09-28 18:00:00;62,11066667;Deficit;47,3291;OK;0;;;;
